SPECIMEN_ID	SERIES	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HAZARD_GROUP	REGULATORY_COMPLIANCE	SCIENTIFIC_NAME	LIFESTAGE	SEX	HABITAT	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	IDENTIFIED_HOW	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	MISC_METADATA	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KAJO_017_F11	1622	KAJO-017	F11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.325*E						ANOSPP13105223	45888	55.0	5554.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_G11	1623	KAJO-017	G11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.325*F						ANOSPP13105224	45888	61.0	8512.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_H11	1624	KAJO-017	H11	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.325*G						ANOSPP13105225	45888	55.0	3159.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_A12	1625	KAJO-017	A12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.349A						ANOSPP13105226	45888	49.0	2178.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_017_B12	1626	KAJO-017	B12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.343O						ANOSPP13105227	45888	30.0	642.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_017_C12	1627	KAJO-017	C12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.336A						ANOSPP13105228	45888	58.0	7502.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_D12	1628	KAJO-017	D12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.339						ANOSPP13105229	45888	58.0	7684.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_E12	1629	KAJO-017	E12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.342C						ANOSPP13105230	45888	60.0	19196.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_F12	1630	KAJO-017	F12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.354B						ANOSPP13105231	45888	60.0	20909.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_G12	1631	KAJO-017	G12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.343C						ANOSPP13105232	45888	60.0	34239.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_017_H12	1632	KAJO-017	H12	100%_ETHANOL	BLANK_SAMPLE	NOT_APPLICABLE				NOT_APPLICABLE	NOT_APPLICABLE	blank sample	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE			NOT_APPLICABLE		NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE						ANOSPP13105233	45888	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
KAJO_018_A1	1633	KAJO-018	A1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*						ANOSPP13105234	45888	60.0	11712.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_B1	1634	KAJO-018	B1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*A						ANOSPP13105235	45888	58.0	10269.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_C1	1635	KAJO-018	C1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*B						ANOSPP13105236	45888	59.0	9876.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_D1	1636	KAJO-018	D1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*C						ANOSPP13105237	45888	59.0	7715.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_E1	1637	KAJO-018	E1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*D						ANOSPP13105238	45888	60.0	17319.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_F1	1638	KAJO-018	F1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*E						ANOSPP13105239	45888	59.0	15471.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_G1	1639	KAJO-018	G1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*F						ANOSPP13105240	45888	59.0	4163.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_H1	1640	KAJO-018	H1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*G						ANOSPP13105241	45888	53.0	2377.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_A2	1641	KAJO-018	A2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*H						ANOSPP13105242	45888	61.0	17987.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_B2	1642	KAJO-018	B2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*I						ANOSPP13105243	45888	60.0	24385.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_C2	1643	KAJO-018	C2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*J						ANOSPP13105244	45888	59.0	15761.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_D2	1644	KAJO-018	D2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*K						ANOSPP13105245	45888	61.0	16636.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_E2	1645	KAJO-018	E2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*L						ANOSPP13105246	45888	58.0	9774.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_F2	1646	KAJO-018	F2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*M						ANOSPP13105247	45888	60.0	10558.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_G2	1647	KAJO-018	G2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*N						ANOSPP13105248	45888	60.0	16114.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_H2	1648	KAJO-018	H2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*O						ANOSPP13105249	45888	58.0	4916.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_A3	1649	KAJO-018	A3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*P						ANOSPP13105250	45888	60.0	25067.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_B3	1650	KAJO-018	B3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*Q						ANOSPP13105251	45888	59.0	36822.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_C3	1651	KAJO-018	C3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*R						ANOSPP13105252	45888	59.0	13500.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_D3	1652	KAJO-018	D3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*S						ANOSPP13105253	45888	61.0	27207.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_E3	1653	KAJO-018	E3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.328*T						ANOSPP13105254	45888	55.0	7912.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_F3	1654	KAJO-018	F3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*						ANOSPP13105255	45888	59.0	24327.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_G3	1655	KAJO-018	G3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*A						ANOSPP13105256	45888	57.0	5096.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_H3	1656	KAJO-018	H3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*B						ANOSPP13105257	45888	57.0	7783.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_A4	1657	KAJO-018	A4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*C						ANOSPP13105258	45888	61.0	22902.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_B4	1658	KAJO-018	B4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*D						ANOSPP13105259	45888	59.0	15535.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_018_C4	1659	KAJO-018	C4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-18	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-18			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.330*E						ANOSPP13105260	45888	59.0	23140.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
